,row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,customer_name,segment,city,country,state,region,postal_code,product_name,sub-category,category
6952,8474,CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500,OFF-ST-10000876,9.952,1,0.2,0.9952,Gene McClure,Consumer,Providence,United States,Rhode Island,East,2908,Eldon Simplefile Box Office,Storage,Office Supplies
2193,8475,CA-2017-169404,4/9/2017,4/14/2017,Standard Class,NC-18625,OFF-BI-10004492,37.896,4,0.7,-29.0536,Noah Childs,Corporate,Aurora,United States,Colorado,West,80013,Tuf-Vin Binders,Binders,Office Supplies
1092,8476,CA-2017-169404,4/9/2017,4/14/2017,Standard Class,NC-18625,OFF-PA-10001033,65.584,2,0.2,23.7742,Noah Childs,Corporate,Aurora,United States,Colorado,West,80013,Xerox 1893,Paper,Office Supplies
5093,8477,CA-2017-134880,10/27/2017,11/1/2017,Standard Class,TW-21025,OFF-PA-10004039,44.784,1,0.2,16.2342,Tamara Willingham,Home Office,Scottsdale,United States,Arizona,West,85254,Xerox 1882,Paper,Office Supplies
9386,8478,CA-2015-145758,10/30/2015,10/30/2015,Same Day,BF-11020,TEC-MA-10004552,1035.8,4,0.0,269.308,Barry Französisch,Corporate,Green Bay,United States,Wisconsin,Central,54302,Star Micronics TSP100 TSP143LAN Receipt Printer,Machines,Technology
426,8479,CA-2017-158736,12/18/2017,12/24/2017,Standard Class,TT-21460,OFF-AR-10002578,5.76,2,0.0,1.6704,Tonja Turnell,Home Office,Aurora,United States,Illinois,Central,60505,Newell 335,Art,Office Supplies
9938,8480,US-2016-119270,3/12/2016,3/16/2016,Standard Class,SW-20245,OFF-PA-10004022,19.98,2,0.0,8.991,Scot Wooten,Consumer,Stockton,United States,California,West,95207,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,Office Supplies
9403,8481,CA-2014-109890,7/21/2014,7/27/2014,Standard Class,PG-18820,TEC-PH-10004100,35.98,2,0.0,10.0744,Patrick Gardner,Consumer,San Francisco,United States,California,West,94110,Griffin GC17055 Auxiliary Audio Cable,Phones,Technology
8582,8482,CA-2016-138583,5/24/2016,5/28/2016,Standard Class,DP-13390,OFF-AR-10001860,16.656,3,0.2,3.3312,Dennis Pardue,Home Office,Peoria,United States,Illinois,Central,61604,BIC Liqua Brite Liner,Art,Office Supplies
7404,8483,US-2017-118535,2/11/2017,2/15/2017,Standard Class,DJ-13510,OFF-LA-10001297,20.7,2,0.0,9.936,Don Jones,Corporate,Murfreesboro,United States,Tennessee,South,37130,Avery 473,Labels,Office Supplies
2781,8484,CA-2016-126284,9/20/2016,9/24/2016,Standard Class,EN-13780,OFF-BI-10004828,83.7,5,0.0,41.013000000000005,Edward Nazzal,Consumer,New York City,United States,New York,East,10035,GBC Poly Designer Binding Covers,Binders,Office Supplies
7967,8485,CA-2017-142391,9/24/2017,9/24/2017,Same Day,PB-19150,FUR-FU-10002759,199.8,10,0.0,71.928,Philip Brown,Consumer,Los Angeles,United States,California,West,90004,12-1/2 Diameter Round Wall Clock,Furnishings,Furniture
8944,8486,CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,OFF-PA-10000740,45.68,2,0.0,21.0128,Brendan Dodson,Home Office,Fresno,United States,California,West,93727,Xerox 1982,Paper,Office Supplies
5467,8487,CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,OFF-PA-10001144,110.96,2,0.0,53.2608,Brendan Dodson,Home Office,Fresno,United States,California,West,93727,Xerox 1913,Paper,Office Supplies
9868,8488,CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,OFF-PA-10000859,11.94,3,0.0,5.97,Brendan Dodson,Home Office,Fresno,United States,California,West,93727,Unpadded Memo Slips,Paper,Office Supplies
9107,8489,CA-2016-158841,2/2/2016,2/4/2016,Second Class,SE-20110,TEC-MA-10001127,8749.95,5,0.0,2799.9840000000004,Sanjit Engle,Consumer,New York City,United States,New York,East,10009,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Machines,Technology
4907,8490,CA-2016-158841,2/2/2016,2/4/2016,Second Class,SE-20110,OFF-BI-10002557,36.4,8,0.0,18.2,Sanjit Engle,Consumer,New York City,United States,New York,East,10009,Presstex Flexible Ring Binders,Binders,Office Supplies
3483,8491,CA-2016-158841,2/2/2016,2/4/2016,Second Class,SE-20110,FUR-FU-10001731,18.69,7,0.0,7.1022,Sanjit Engle,Consumer,New York City,United States,New York,East,10009,Acrylic Self-Standing Desk Frames,Furnishings,Furniture
5906,8492,CA-2017-106824,7/7/2017,7/11/2017,Standard Class,AT-10735,OFF-FA-10001135,5.94,3,0.0,0.1188,Annie Thurman,Consumer,Seattle,United States,Washington,West,98115,"Brites Rubber Bands, 1 1/2 oz. Box",Fasteners,Office Supplies
9647,8493,CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685,OFF-PA-10000069,60.736,8,0.2,20.4984,Craig Carroll,Consumer,Greensboro,United States,North Carolina,South,27405,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Paper,Office Supplies
9333,8494,CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685,TEC-CO-10001943,479.976,3,0.2,161.9919,Craig Carroll,Consumer,Greensboro,United States,North Carolina,South,27405,Canon PC-428 Personal Copier,Copiers,Technology
9497,8495,CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685,OFF-BI-10000977,6.08,1,0.8,-10.336,Craig Carroll,Consumer,Greensboro,United States,North Carolina,South,27405,Ibico Plastic Spiral Binding Combs,Binders,Office Supplies
6886,8496,CA-2016-143154,12/2/2016,12/8/2016,Standard Class,AS-10225,TEC-AC-10002942,165.6,3,0.2,-6.21,Alan Schoenberger,Corporate,New York City,United States,New York,East,10024,WD My Passport Ultra 1TB Portable External Hard Drive,Accessories,Technology
8263,8497,CA-2014-169061,3/5/2014,3/8/2014,Second Class,AB-10150,OFF-AR-10000588,59.52,3,0.0,15.4752,Aimee Bixby,Consumer,Long Beach,United States,New York,East,11561,Newell 345,Art,Office Supplies
4486,8498,CA-2014-169061,3/5/2014,3/8/2014,Second Class,AB-10150,TEC-AC-10002001,479.97,3,0.0,177.5889,Aimee Bixby,Consumer,Long Beach,United States,New York,East,11561,Logitech Wireless Gaming Headset G930,Accessories,Technology
6129,8499,CA-2014-169061,3/5/2014,3/8/2014,Second Class,AB-10150,OFF-SU-10000381,18.62,2,0.0,5.3998,Aimee Bixby,Consumer,Long Beach,United States,New York,East,11561,Acme Forged Steel Scissors with Black Enamel Handles,Supplies,Office Supplies
5823,8500,CA-2014-169061,3/5/2014,3/8/2014,Second Class,AB-10150,OFF-BI-10001617,49.632,6,0.2,16.7508,Aimee Bixby,Consumer,Long Beach,United States,New York,East,11561,GBC Wire Binding Combs,Binders,Office Supplies
7340,8501,CA-2014-169061,3/5/2014,3/8/2014,Second Class,AB-10150,OFF-PA-10001878,97.82,2,0.0,45.9754,Aimee Bixby,Consumer,Long Beach,United States,New York,East,11561,Xerox 1891,Paper,Office Supplies
125,8502,CA-2015-102316,3/1/2015,3/3/2015,Second Class,DH-13075,TEC-PH-10000376,15.984000000000002,2,0.2,1.1988,Dave Hallsten,Corporate,Richmond,United States,Kentucky,South,40475,Square Credit Card Reader,Phones,Technology
3985,8503,CA-2015-102316,3/1/2015,3/3/2015,Second Class,DH-13075,FUR-CH-10003396,184.752,3,0.2,-20.7846,Dave Hallsten,Corporate,Richmond,United States,Kentucky,South,40475,Global Deluxe Steno Chair,Chairs,Furniture
9151,8504,CA-2014-164903,2/20/2014,2/24/2014,Standard Class,SR-20740,OFF-PA-10003363,12.96,2,0.0,6.2208,Steven Roelle,Home Office,New York City,United States,New York,East,10024,Xerox 204,Paper,Office Supplies
3546,8505,CA-2016-109400,5/2/2016,5/6/2016,Standard Class,NR-18550,FUR-CH-10003298,366.744,4,0.3,-110.0232,Nick Radford,Consumer,Aurora,United States,Illinois,Central,60505,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Chairs,Furniture
2772,8506,CA-2016-130400,3/8/2016,3/12/2016,Standard Class,SJ-20125,OFF-BI-10001757,8.856,9,0.8,-14.1696,Sanjit Jacobs,Home Office,New Brunswick,United States,New Jersey,East,8901,Pressboard Hanging Data Binders for Unburst Sheets,Binders,Office Supplies
2445,8507,CA-2016-130400,3/8/2016,3/12/2016,Standard Class,SJ-20125,TEC-AC-10004633,27.96,5,0.2,8.388,Sanjit Jacobs,Home Office,New Brunswick,United States,New Jersey,East,8901,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Accessories,Technology
9511,8508,CA-2016-130400,3/8/2016,3/12/2016,Standard Class,SJ-20125,OFF-EN-10001453,146.352,3,0.2,49.3938,Sanjit Jacobs,Home Office,New Brunswick,United States,New Jersey,East,8901,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,Office Supplies
8801,8509,CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,TEC-AC-10004761,175.23,11,0.0,61.3305,Cynthia Arntzen,Consumer,Tampa,United States,Florida,South,33614,Maxell 4.7GB DVD+RW 3/Pack,Accessories,Technology
3271,8510,CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,TEC-PH-10003691,125.99,1,0.0,31.4975,Cynthia Arntzen,Consumer,Tampa,United States,Florida,South,33614,BlackBerry Q10,Phones,Technology
4522,8511,CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,OFF-BI-10004965,23.0,2,0.0,10.35,Cynthia Arntzen,Consumer,Tampa,United States,Florida,South,33614,Ibico Covers for Plastic or Wire Binding Elements,Binders,Office Supplies
4667,8512,CA-2016-103359,12/22/2016,12/26/2016,Standard Class,LC-16885,OFF-BI-10004233,25.584,2,0.2,8.9544,Lena Creighton,Consumer,Roseville,United States,California,West,95661,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Binders,Office Supplies
8207,8513,CA-2016-144645,2/2/2016,2/8/2016,Standard Class,NS-18640,FUR-FU-10003601,73.78399999999999,2,0.6,-77.4732,Noel Staavos,Corporate,Chicago,United States,Illinois,Central,60610,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furnishings,Furniture
5018,8514,CA-2017-141614,6/5/2017,6/9/2017,Standard Class,NS-18640,OFF-PA-10002787,20.736,4,0.2,7.2576,Noel Staavos,Corporate,Chicago,United States,Illinois,Central,60610,Xerox 227,Paper,Office Supplies
2144,8515,CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,OFF-AR-10003602,17.52,3,0.0,8.2344,Henry Goldwyn,Corporate,Los Angeles,United States,California,West,90032,"Quartet Omega Colored Chalk, 12/Pack",Art,Office Supplies
3035,8516,CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,OFF-AR-10002053,35.76,12,0.0,10.0128,Henry Goldwyn,Corporate,Los Angeles,United States,California,West,90032,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Art,Office Supplies
206,8517,CA-2016-132899,4/7/2016,4/11/2016,Standard Class,SF-20200,OFF-AR-10002833,3.64,2,0.0,0.9828,Sarah Foster,Consumer,Marysville,United States,Washington,West,98270,Newell 322,Art,Office Supplies
3282,8518,CA-2017-149720,6/4/2017,6/7/2017,Second Class,EM-14065,FUR-FU-10002501,30.336,6,0.6,-17.4432,Erin Mull,Consumer,New York City,United States,New York,East,10024,Nu-Dell Executive Frame,Furnishings,Furniture
1519,8519,CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645,FUR-FU-10002506,12.99,1,0.0,1.5588,Doug O'Connell,Consumer,Los Angeles,United States,California,West,90036,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furnishings,Furniture
1673,8520,CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645,FUR-CH-10003817,182.22,3,0.0,45.555,Doug O'Connell,Consumer,Los Angeles,United States,California,West,90036,"Global Value Steno Chair, Gray",Chairs,Furniture
6316,8521,CA-2017-118003,12/4/2017,12/10/2017,Standard Class,DO-13645,FUR-CH-10004860,302.94,3,0.0,18.1764,Doug O'Connell,Consumer,Los Angeles,United States,California,West,90036,Global Low Back Tilter Chair,Chairs,Furniture
5791,8522,CA-2016-141887,1/11/2016,1/15/2016,Standard Class,MP-17470,FUR-FU-10002268,54.992,14,0.2,8.9362,Mark Packer,Home Office,New York City,United States,New York,East,10035,Ultra Door Push Plate,Furnishings,Furniture
9637,8523,US-2016-160206,4/1/2016,4/7/2016,Standard Class,MY-18295,TEC-PH-10000148,12.99,1,0.0,0.2598,Muhammed Yedwab,Corporate,Grapevine,United States,Texas,Central,76051,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Phones,Technology
6532,8524,CA-2017-133074,9/21/2017,9/25/2017,Standard Class,DB-13615,OFF-PA-10004082,55.86,7,0.0,27.93,Doug Bickford,Consumer,Los Angeles,United States,California,West,90045,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Paper,Office Supplies
5499,8525,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,TEC-PH-10004348,44.376000000000005,2,0.4,-7.396,Susan Pistek,Consumer,Los Angeles,United States,California,West,90036,OtterBox Defender Series Case - iPhone 5c,Phones,Technology
9717,8526,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,FUR-FU-10003424,51.264,6,0.2,7.6896,Susan Pistek,Consumer,Los Angeles,United States,California,West,90036,Nu-Dell Oak Frame,Furnishings,Furniture
2767,8527,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,OFF-BI-10004654,5.193,3,0.7,-3.462,Susan Pistek,Consumer,Los Angeles,United States,California,West,90036,Avery Binding System Hidden Tab Executive Style Index Sets,Binders,Office Supplies
1726,8528,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,TEC-AC-10004571,159.984,2,0.2,43.9956,Susan Pistek,Consumer,Los Angeles,United States,California,West,90036,Logitech G700s Rechargeable Gaming Mouse,Accessories,Technology
4390,8529,CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,OFF-ST-10000675,54.224,2,0.2,3.389,Susan Pistek,Consumer,Los Angeles,United States,California,West,90036,"File Shuttle II and Handi-File, Black",Storage,Office Supplies
8097,8530,CA-2017-137624,11/10/2017,11/17/2017,Standard Class,ME-17320,FUR-CH-10001714,241.424,2,0.2,-36.2136,Maria Etezadi,Home Office,Columbus,United States,Georgia,South,31907,"Global Leather & Oak Executive Chair, Burgundy",Chairs,Furniture
5998,8531,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755,OFF-PA-10000380,33.36,4,0.0,16.68,Bruce Stewart,Consumer,Denver,United States,Colorado,West,80219,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper,Office Supplies
1426,8532,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755,OFF-PA-10002713,13.76,2,0.0,6.3296,Bruce Stewart,Consumer,Denver,United States,Colorado,West,80219,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Paper,Office Supplies
3529,8533,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755,OFF-ST-10001370,496.86,7,0.0,24.843000000000004,Bruce Stewart,Consumer,Denver,United States,Colorado,West,80219,Sensible Storage WireTech Storage Systems,Storage,Office Supplies
458,8534,CA-2016-156748,11/30/2016,12/6/2016,Standard Class,BS-11755,FUR-CH-10000513,389.97,3,0.0,35.0973,Bruce Stewart,Consumer,Denver,United States,Colorado,West,80219,High-Back Leather Manager's Chair,Chairs,Furniture
9318,8535,CA-2015-169677,1/13/2015,1/15/2015,Second Class,KS-16300,OFF-LA-10003223,9.82,2,0.0,4.8118,Karen Seio,Corporate,Lehi,United States,Utah,West,84043,Avery 508,Labels,Office Supplies
4091,8536,US-2014-163146,5/16/2014,5/20/2014,Standard Class,CC-12475,TEC-AC-10002217,56.4,3,0.0,3.384,Cindy Chapman,Consumer,New York City,United States,New York,East,10024,Imation Clip USB flash drive - 8 GB,Accessories,Technology
7403,8537,CA-2015-157343,6/7/2015,6/11/2015,Standard Class,HD-14785,OFF-BI-10003707,18.312,4,0.7,-12.208,Harold Dahlen,Home Office,Philadelphia,United States,Pennsylvania,East,19143,Aluminum Screw Posts,Binders,Office Supplies
7684,8538,CA-2015-157343,6/7/2015,6/11/2015,Standard Class,HD-14785,OFF-PA-10000552,25.92,5,0.2,9.072,Harold Dahlen,Home Office,Philadelphia,United States,Pennsylvania,East,19143,Xerox 200,Paper,Office Supplies
8692,8539,CA-2015-157343,6/7/2015,6/11/2015,Standard Class,HD-14785,OFF-AR-10003183,8.016,3,0.2,1.002,Harold Dahlen,Home Office,Philadelphia,United States,Pennsylvania,East,19143,Avery Fluorescent Highlighter Four-Color Set,Art,Office Supplies
3226,8540,CA-2017-147354,3/9/2017,3/13/2017,Standard Class,KB-16315,TEC-CO-10000971,479.984,2,0.2,59.998000000000005,Karl Braun,Consumer,Minneapolis,United States,Minnesota,Central,55407,Hewlett Packard 310 Color Digital Copier,Copiers,Technology
216,8541,CA-2017-147354,3/9/2017,3/13/2017,Standard Class,KB-16315,OFF-BI-10003910,30.84,5,0.2,9.6375,Karl Braun,Consumer,Minneapolis,United States,Minnesota,Central,55407,DXL Angle-View Binders with Locking Rings by Samsill,Binders,Office Supplies
5957,8542,CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830,OFF-ST-10001172,33.568000000000005,2,0.2,1.6784,Harold Ryan,Corporate,Seattle,United States,Washington,West,98103,"Tennsco Lockers, Sand",Storage,Office Supplies
2839,8543,CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830,FUR-CH-10001270,422.625,7,0.3,0.0,Harold Ryan,Corporate,Seattle,United States,Washington,West,98103,Harbour Creations Steel Folding Chair,Chairs,Furniture
1725,8544,CA-2014-137575,8/6/2014,8/11/2014,Standard Class,TB-21625,TEC-AC-10004571,199.98,2,0.0,83.9916,Trudy Brown,Consumer,Grand Prairie,United States,Texas,Central,75051,Logitech G700s Rechargeable Gaming Mouse,Accessories,Technology
3846,8545,CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180,FUR-FU-10004053,20.24,1,0.0,8.7032,David Smith,Corporate,Detroit,United States,Michigan,Central,48227,DAX Two-Tone Silver Metal Document Frame,Furnishings,Furniture
6304,8546,CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180,FUR-FU-10003731,39.92,4,0.0,11.1776,David Smith,Corporate,Detroit,United States,Michigan,Central,48227,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furnishings,Furniture
943,8547,CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180,OFF-BI-10000962,32.54,2,0.0,15.9446,David Smith,Corporate,Detroit,United States,Michigan,Central,48227,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders,Office Supplies
335,8548,CA-2015-149566,12/5/2015,12/10/2015,Standard Class,GB-14530,TEC-AC-10001266,39.0,3,0.0,17.55,George Bell,Corporate,Auburn,United States,New York,East,13021,Memorex Micro Travel Drive 8 GB,Accessories,Technology
8212,8549,CA-2015-149566,12/5/2015,12/10/2015,Standard Class,GB-14530,OFF-LA-10000452,12.6,4,0.0,6.047999999999999,George Bell,Corporate,Auburn,United States,New York,East,13021,Avery 488,Labels,Office Supplies
8283,8550,CA-2015-126186,9/11/2015,9/12/2015,First Class,GB-14530,FUR-FU-10000073,24.64,4,0.2,4.004,George Bell,Corporate,Auburn,United States,New York,East,13021,Deflect-O Glasstique Clear Desk Accessories,Furnishings,Furniture
7619,8551,CA-2015-121132,7/17/2015,7/24/2015,Standard Class,VB-21745,OFF-LA-10002368,6.263999999999999,3,0.2,2.0358,Victoria Brennan,Corporate,Columbus,United States,Georgia,South,31907,Avery 479,Labels,Office Supplies
7622,8552,CA-2015-121132,7/17/2015,7/24/2015,Standard Class,VB-21745,OFF-FA-10004248,14.432,4,0.2,3.4276,Victoria Brennan,Corporate,Columbus,United States,Georgia,South,31907,Advantus T-Pin Paper Clips,Fasteners,Office Supplies
9239,8553,CA-2014-140473,5/30/2014,6/3/2014,Standard Class,MC-17425,TEC-CO-10004202,719.9760000000001,3,0.2,134.9955,Mark Cousins,Corporate,Mobile,United States,Alabama,South,36608,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Copiers,Technology
5885,8554,US-2017-102904,11/13/2017,11/20/2017,Standard Class,CB-12025,TEC-AC-10000927,239.92,8,0.0,23.992,Cassandra Brandow,Consumer,Hamilton,United States,Ohio,East,45011,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Accessories,Technology
3687,8555,CA-2016-102092,12/9/2016,12/11/2016,First Class,PM-18940,FUR-TA-10002530,1056.86,7,0.0,158.529,Paul MacIntyre,Consumer,Jackson,United States,Michigan,Central,49201,"Iceberg OfficeWorks 42"" Round Tables",Tables,Furniture
2298,8556,CA-2015-117884,3/22/2015,3/22/2015,Same Day,DC-13285,TEC-AC-10002567,447.944,7,0.2,89.5888,Debra Catini,Consumer,Cottage Grove,United States,Minnesota,Central,55016,Logitech G602 Wireless Gaming Mouse,Accessories,Technology
7581,8557,CA-2015-117884,3/22/2015,3/22/2015,Same Day,DC-13285,OFF-ST-10002182,150.408,9,0.2,-33.8418,Debra Catini,Consumer,Cottage Grove,United States,Minnesota,Central,55016,"Iris 3-Drawer Stacking Bin, Black",Storage,Office Supplies
5209,8558,CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780,TEC-PH-10004539,453.576,3,0.2,39.6879,Laura Armstrong,Corporate,Taylor,United States,Michigan,Central,48180,Wireless Extenders zBoost YX545 SOHO Signal Booster,Phones,Technology
